DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,avg_secchi,max_secchi,roaddensity_density_mperha,ACCESS.avg.ann.gdd,MIROC5.avg.ann.gdd,IPSL.avg.ann.gdd,GFDL.avg.ann.gdd,MRI.avg.ann.gdd
18031000,Lake or Pond,406667.6424,5171605.624,Crow Wing,Y,0,3.298685712,6.7,30.7926,2045.3498552046358,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555294
18031100,Lake or Pond,413256.7257,5171582.557,Crow Wing,Y,0,4.303714286,6.58,45.3602,2045.3498552046358,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555294
18031200,Reservoir,413544.6229,5168506.174,Crow Wing,Y,0,4.013248,6.1,63.5738,2045.3498552046358,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555294
18031500,Lake or Pond,411377.8286,5174447.122,Crow Wing,Y,0,4.341953271,6.86,47.6807,2045.3498552046358,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555294
18032000,Lake or Pond,408503.2609,5137761.205,Crow Wing,Y,0,4.2164,4.572,87.4742,2095.3092487442996,2192.629972250978,2101.8034627588636,1942.5056898830637,1923.2917502686842
18035200,Lake or Pond,407968.671,5164910.829,Crow Wing,Y,1,5.44638033,8.5,40.3373,2109.920193236466,2203.615134966264,2113.638983064927,1956.477350150531,1942.1631460298747
18035400,Lake or Pond,409402.1046,5169843.269,Crow Wing,Y,0,3.917602469,7.2,32.2135,2045.3498552046358,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555294
18035500,Lake or Pond,404105.3968,5168563.586,Crow Wing,Y,0,3.668894382,7.01,37.9752,2045.3498552046358,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555294
18035600,Lake or Pond,405896.6554,5168926.827,Crow Wing,Y,0,4.320764835,7,40.1336,2045.3498552046358,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555294
18036100,Lake or Pond,408079.8431,5167323.115,Crow Wing,Y,1,4.896706667,7.0104,42.9196,2086.240134635758,2182.8879677784453,2089.3053590186178,1935.1682830558148,1918.6075659615562
18036600,Lake or Pond,407066.8436,5174336.342,Crow Wing,Y,0,2.241877778,4,11.459,2045.3498552046358,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555294
18037200,Lake or Pond,404626.3181,5143503.451,Crow Wing,Y,0,4.354277229,10.67,57.0502,1993.2432073789817,2081.4691812057554,1995.6377130826952,1841.4793662213258,1828.344477787208
18037300,Lake or Pond,401478.3842,5145709.807,Crow Wing,Y,0,3.27244882,8.9,83.3935,2138.7385313967748,2234.6315366304834,2141.277490371548,1987.1185384804285,1973.681274227312
18037400,Lake or Pond,402909.9803,5151751.145,Crow Wing,Y,0,2.896766026,4.572,52.2278,2150.087951028839,2248.4018284807084,2152.1196659808124,2002.0345233007247,1986.9874539581078
18037500,Lake or Pond,402764.8861,5148896.487,Crow Wing,Y,0,4.541807746,9.1,59.5022,2190.4557444254615,2295.262994940761,2192.258644253886,2042.5160167162958,2028.1271972805112
18037700,Lake or Pond,403254.0578,5156211.881,Crow Wing,Y,0,3.858911184,7.77,36.4583,2096.249370417769,2193.4210062749135,2101.2447052514553,1946.9763109939552,1933.4423040438269
18037800,Lake or Pond,401702.74,5169204.288,Crow Wing,Y,0,4.492374026,8.4,38.4153,2045.3498552046358,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555294
18037900,Lake or Pond,400900.5526,5134064.359,Crow Wing,Y,1,3.421818993,4.88,97.1958,2105.125917396377,2205.822720350188,2108.4761396943018,1955.778398627132,1941.3034740185285
18038800,Lake or Pond,398751.4402,5143706.718,Crow Wing,Y,0,2.942133333,3.7,39.6857,2155.9697381349165,2255.9361018669065,2157.2579312494186,2001.7961928149973,1987.7436986295584
18039800,Lake or Pond,398631.2321,5152265.129,Crow Wing,Y,0,2.8652,3.96,45.3259,2142.511389183817,2239.324904393377,2142.343300204496,1991.2800886973284,1979.3430299469474
18039900,Lake or Pond,400480.8929,5152573.331,Crow Wing,Y,0,2.3918,3.9624,80.9011,2142.511389183817,2239.324904393377,2142.343300204496,1991.2800886973284,1979.3430299469474
18040300,Lake or Pond,401033.4555,5154735.225,Crow Wing,Y,0,3.905236379,7.92,63.0523,2096.249370417769,2193.4210062749135,2101.2447052514553,1946.9763109939552,1933.4423040438269
18041200,Lake or Pond,400305.0316,5166294.402,Crow Wing,Y,0,2.312960677,5.79,41.0234,2176.9264874843784,2275.3124627633765,2177.9692920976518,2026.4500777396306,2009.7094043647132
18043900,Mine Pit Lake,424529.2314,5148299.586,Crow Wing,Y,0,6.97992,8.8392,28.5816,2135.1192698326126,2242.30597537421,2142.611516480939,1985.2577054639917,1969.1622291700285
18044000,Mine Pit Lake,423661.9114,5148702.242,Crow Wing,Y,0,9.0678,9.6012,28.5816,2028.5814930321073,2133.080833064452,2037.7508927269616,1880.7168477778532,1862.6656099828174
18044003,Mine Pit Lake (NF),423708.8961,5148637.564,Crow Wing,Y,0,10.88,10.88,28.5816,2055.539352917402,2160.0268689449017,2065.477952402105,1907.7959133759105,1890.5758479651038
18044004,Mine Pit Lake (NF),423896.4501,5148918.844,Crow Wing,Y,1,10.88,10.88,28.5816,2028.5814930321073,2133.080833064452,2037.7508927269616,1880.7168477778532,1862.6656099828174
18044006,Mine Pit Lake (NF),422730.1484,5148338.675,Crow Wing,Y,0,10.88,10.88,28.5816,2028.5814930321073,2133.080833064452,2037.7508927269616,1880.7168477778532,1862.6656099828174
18044100,Mine Pit Lake,422941.8563,5147802.088,Crow Wing,Y,0,11.7348,12.8016,18.6657,2213.7689706114993,2315.219907054188,2211.7141709710236,2060.615597205704,2044.0355327067748
19000300,Riverine polygon,510341.7813,4955243.501,Dakota,Y,0,0.6248,1.1,66.9898,2500.884953443312,2629.560674745497,2489.2507161930075,2316.2522578563917,2320.425758115016
19000400,Lake or Pond,512624.8999,4954137.705,Dakota,Y,0,0.31,0.76,73.1826,2719.6885159887015,2867.2182958083026,2707.956297840202,2545.3579184679124,2558.0181127700284
19000600,Lake or Pond,501866.6055,4929171.634,Dakota,Y,0,0.7619836,1.8,34.0797,2380.882993504689,2501.0554145332753,2361.3223331757877,2188.8465850037774,2196.762412243393
19002100,Lake or Pond,480255.7575,4954894.868,Dakota,Y,1,0.918167203,3.66,85.5335,2610.2268695001335,2748.994491235969,2598.6600289093753,2426.161779825723,2437.704503784577
19002500,Lake or Pond,480060.3091,4952596.85,Dakota,Y,1,1.146863469,2.8,77.6221,2537.768534044295,2673.6804833937363,2529.28618601954,2361.958349574916,2366.703875057726
19002600,Lake or Pond,477617.5777,4945825.681,Dakota,Y,1,2.7432,2.7432,63.816,2496.424280159666,2626.796104664372,2484.740611808329,2313.0583143959643,2316.209023018606
19002700,Lake or Pond,478881.7585,4952116.996,Dakota,Y,1,1.98214527,5.4,92.6389,2394.665269602827,2519.1269440694755,2383.145721702998,2214.7924281906517,2213.24094151947
19003100,Lake or Pond,475483.6171,4949787.6,Dakota,Y,1,2.571705112,6.8,44.2011,2399.691362884442,2520.5082638002878,2385.0395144785184,2215.817415191685,2214.7299850330564
19005700,Lake or Pond,487029.5739,4963190.544,Dakota,Y,1,1.955112195,6.7,104.1512,2536.143585887566,2667.2697878876015,2525.6779758599064,2350.721789092385,2354.0826430655848
19005900,Lake or Pond,485624.2613,4962887.159,Dakota,Y,1,1.66660098,3.4,76.7696,2553.7901713312162,2682.0948929205556,2541.593319410065,2365.713594118737,2370.6967890712053
19006500,Lake or Pond,488728.0806,4959479.415,Dakota,Y,1,3.679050794,7.9,37.3234,2490.1554421099504,2619.772551066567,2478.559655955102,2304.4090437611353,2308.9917122710604
19006700,Lake or Pond,486424.05,4960026.729,Dakota,Y,1,1.391927737,2.3,90.806,2577.1596518681085,2713.023983136602,2566.5783665971267,2395.3512428337312,2401.0561500524623
19007200,Lake or Pond,488700.4561,4958560.615,Dakota,Y,1,1.874242424,5.5,9.7142,2510.5904715501665,2643.3166489977675,2500.2877650541864,2331.1115226866264,2336.485651471746
19007500,Lake or Pond,489816.4206,4959014.433,Dakota,Y,1,2.439264706,4,19.0464,2533.2555846271016,2661.7274286884417,2520.9888214847806,2340.922391311655,2346.747106014563
19007600,Lake or Pond,489828.5119,4959429.509,Dakota,Y,1,1.840947778,3.51,49.6204,2549.6619457984875,2676.5801778309883,2534.248396598662,2355.0666588509753,2362.7802552081025
19044600,Lake or Pond,480637.2331,4951978.676,Dakota,Y,1,3.467823529,6.4,85.1868,2459.3516884889327,2586.8364886306563,2446.9987193288343,2274.4592400852694,2274.577596756016
21004900,Lake or Pond,318040.0777,5079812.959,Douglas,Y,0,3.374182564,7.92,48.1773,2122.8381518732385,2235.4915199174643,2138.6782774618814,1965.3071947146611,1962.5428411307432
21005200,Lake or Pond,319448.2347,5085481.879,Douglas,Y,0,3.302962543,8.5,71.9184,2053.0155077922977,2159.3816307034563,2067.8904937957304,1899.5500540039784,1895.6019791518236
21005400,Lake or Pond,318736.5117,5082842.145,Douglas,Y,1,3.321019827,8.2,62.5461,2155.8289063884113,2266.2747022662593,2174.296747080675,1998.3804799633538,1999.5520796823037
21005500,Lake or Pond,320921.4296,5081578.516,Douglas,Y,0,1.759939003,5.03,29.4784,2197.0042362916074,2314.022840163288,2213.232436157929,2040.9154803686906,2039.8700101880222
21005600,Lake or Pond,317887.6703,5088803.493,Douglas,Y,1,3.545205446,9.1,67.0541,2050.78819359603,2157.5681175790164,2066.7529188521967,1895.935008239521,1893.6154536089389
21005700,Lake or Pond,317215.188,5092901.301,Douglas,Y,1,4.240989029,10.25,49.6396,2050.502420830436,2145.7097712492846,2067.053301086221,1890.1026368023615,1887.2213174909052
21007600,Lake or Pond,321523.1318,5103440.66,Douglas,Y,0,2.582881146,6.4,35.9657,2104.468572199768,2214.5392391669557,2121.067720940949,1948.4114338385248,1939.869974748362
21007900,Lake or Pond,315671.7661,5072145.269,Douglas,Y,0,3.396240908,9.81456,35.2551,2129.3529835242307,2234.9814252570377,2143.0532328523095,1965.2592899113026,1970.7045148026664
21008000,Lake or Pond,314192.8818,5087785.915,Douglas,Y,0,3.723580926,8.3,69.4655,2050.2128972304818,2157.1954150001648,2066.30206224364,1895.2128656651648,1892.15765444433
21008300,Lake or Pond,316722.1265,5101316.055,Douglas,Y,0,3.778726025,9.1,33.0531,2027.622007986839,2132.128552009778,2046.1029261685785,1869.5750399703163,1865.773828770943
21008500,Lake or Pond,311853.2706,5076997.897,Douglas,Y,0,2.791264723,8.23,30.0683,2082.370664886713,2186.118546445139,2098.896118589326,1925.1600001097447,1924.3415359870241
21009000,Lake or Pond,313247.6139,5071842.776,Douglas,Y,0,1.856152809,4.9,21.1085,2115.600900826564,2219.420893128059,2116.5587454505912,1939.9248454750789,1948.56150518709
21009200,Lake or Pond,307508.8103,5077772.64,Douglas,Y,0,2.153136207,7.3,33.1861,2115.9535383838693,2228.2554397682316,2130.973629612251,1960.6059145167617,1959.601362190549
21009300,Lake or Pond,313679.8776,5088794.378,Douglas,Y,0,2.401,3.2,37.9007,2050.2128972304818,2157.1954150001648,2066.30206224364,1895.2128656651648,1892.15765444433
21009400,Lake or Pond,312460.7705,5089020.831,Douglas,Y,0,2.716216667,4.8768,47.6689,2146.331078822598,2262.126699525907,2163.206494674958,1990.5358078592362,1989.1678661668448
21009500,Lake or Pond,311615.6975,5087501.285,Douglas,Y,0,3.137430894,5.7912,22.5438,2145.893947687718,2263.4064055319654,2163.148388170505,1990.43314280675,1987.2389505179026
21010100,Lake or Pond,311834.8802,5086654.352,Douglas,Y,0,3.720473529,6.1,27.8395,1927.7213524100425,2030.1377037329885,1939.233187889351,1779.0383230478915,1776.6218015688873
21010200,Lake or Pond,310627.3863,5086440.311,Douglas,Y,0,3.218243284,6.7,37.7545,2095.320637974589,2206.4598291974507,2109.2216625538604,1940.2781177172585,1937.3785227962478
21010300,Lake or Pond,312419.8621,5085814.668,Douglas,Y,0,4.019021538,9.4,61.5905,2121.14562770077,2234.846481605907,2138.8250686414044,1966.82929174467,1963.9044506796406
21010500,Lake or Pond,311605.428,5085836.461,Douglas,Y,0,3.636026087,5.94,35.6676,1927.7213524100425,2030.1377037329885,1939.233187889351,1779.0383230478915,1776.6218015688873
21010600,Lake or Pond,311121.5389,5083015.303,Douglas,Y,0,4.1148,4.572,60.3518,2105.701360970079,2213.575194542208,2125.9802969053144,1947.8292836675532,1946.8071952879068
21010800,Lake or Pond,307891.7672,5084954.761,Douglas,Y,0,3.548489552,5.5,38.4945,2045.0819077306237,2150.992384476986,2062.7894771352753,1889.3718445959557,1888.9321463606832
21012000,Lake or Pond,313583.4425,5090624.249,Douglas,Y,0,2.529,3.96,17.2394,2043.4947594644664,2151.4941597769343,2053.291709364695,1889.8055942803562,1887.4049305220042
21012300,Lake or Pond,312720.4998,5095808.159,Douglas,Y,0,4.079306803,9.1,40.1846,2048.2688303011632,2151.910230863632,2066.2757057684416,1890.1862678760554,1890.2812614690947
21013600,Lake or Pond,308344.7202,5099831.598,Douglas,Y,1,2.418737778,3.5,16.0701,2128.066397962131,2244.3260007562153,2146.5093422709388,1972.2157636508148,1963.8301251364026
21014000,Lake or Pond,304307.8236,5074127.283,Douglas,Y,0,2.078150289,6.7,30.4775,2178.482673890605,2293.1733972757047,2192.9805351407986,2021.360708937889,2019.1490076390821
21014400,Lake or Pond,303976.0161,5083344.352,Douglas,Y,0,2.7432,3.6576,40.4136,2139.0012443855167,2249.080304643795,2161.4793980925433,1984.7901219668368,1983.9736273952678
21014500,Lake or Pond,303428.0062,5096755.188,Douglas,Y,0,3.723582873,8.23,26.5723,2116.190317284089,2222.6528713385314,2136.204851764498,1959.7792722101385,1957.869106395707
21015000,Lake or Pond,302363.3386,5078019.678,Douglas,Y,0,3.083651429,5.6,30.7304,2166.241825279272,2282.3162780356715,2187.6476362542367,2010.6974632270649,2008.4546418052762
21018000,Lake or Pond,303446.5882,5080727.778,Douglas,Y,0,2.53524631,5.8,34.2202,2027.6812630675106,2137.1875741962963,2043.14383565615,1877.868069143259,1879.3797415328843
21019700,Lake or Pond,302025.8784,5082182.333,Douglas,Y,1,2.1209,4.2672,17.9185,2192.699480498333,2310.5469994930195,2214.122005541601,2037.1811652827716,2035.5536183492352
21020400,Lake or Pond,304532.8405,5080819.215,Douglas,Y,0,1.34112,1.34112,18.7338,2027.6812630675106,2137.1875741962963,2043.14383565615,1877.868069143259,1879.3797415328843
21021200,Lake or Pond,299149.5745,5097179.28,Douglas,Y,0,2.493869307,5.64,12.5466,2138.984936213774,2254.2819704702147,2160.5773580278174,1987.7752863898788,1983.686702335488
21021300,Lake or Pond,300475.829,5096249.466,Douglas,Y,0,2.271500559,5.49,22.8944,2120.25045510688,2234.1043381397526,2140.40261643024,1967.5919999643895,1965.4573195717337
21021600,Lake or Pond,300479.3889,5094265.763,Douglas,Y,0,2.619888344,6.1,25.7729,2147.380582433691,2262.0162224270734,2168.5108573842617,1992.6349864660258,1989.4195489565532
21025700,Lake or Pond,297288.3033,5078496.162,Douglas,Y,1,1.793965714,2.4384,24.4087,2168.3861637260143,2286.5180866090905,2191.067478966823,2016.1314842197232,2013.6991679517073
21026400,Lake or Pond,296418.2982,5096711.848,Douglas,Y,0,1.627824,5.03,23.5652,2166.239658633447,2280.781957070928,2186.016466690044,2008.7366626728317,2008.914637435871
22007400,Lake or Pond,413207.5862,4852371.912,Faribault,Y,1,1.068496063,4.42,38.495,2577.2258294043563,2697.0002123764975,2559.69531517852,2382.671550218967,2399.317307607429
26004000,Lake or Pond,282315.0567,5083115.95,Grant,Y,0,1.991696744,4.88,38.6108,2149.098707242257,2264.4855564904074,2169.310731466372,1994.6069558028778,1993.4764051804243
26009500,Lake or Pond,276585.5057,5089126.645,Grant,Y,0,1.59532,3.96,52.1829,2185.1479682864783,2293.2621423152036,2202.8466679651137,2026.4173988306384,2027.283578696787
26009700,Lake or Pond,276842.437,5100689.434,Grant,Y,0,1.124089712,3,32.0378,2160.8499452256215,2274.0649751769283,2180.507759207207,2000.8539064443305,1998.9088962471133
27000100,Lake or Pond,485246.8824,4969680.489,Hennepin,Y,1,1.63068,2.286,53.1972,2414.9547896546487,2548.3582715528455,2413.8619367676383,2239.1804649824335,2241.993775079511
27001400,Lake or Pond,479718.8188,4976527.898,Hennepin,Y,1,0.971640764,5.5,127.3471,2589.0245875244636,2729.705341289837,2587.1309882386236,2400.975957975773,2403.791992123238
27001600,Lake or Pond,475926.2825,4974312.964,Hennepin,Y,1,3.357442975,10,130.0251,2477.5362404504267,2616.318514495156,2479.820646651663,2298.586152537378,2297.3256944495556
27001800,Lake or Pond,481364.3643,4974205.996,Hennepin,Y,1,1.475342122,3.47,94.7058,2544.7714219706118,2683.954356712041,2543.1293333904555,2357.4022294991705,2358.8278688932733
27001900,Lake or Pond,480883.9376,4972829.157,Hennepin,Y,1,1.316197023,4.3,126.6005,2575.623344621965,2716.8690034786837,2573.890531139588,2390.3157810974258,2388.448690639061
27002900,Lake or Pond,472554.9237,4968393.863,Hennepin,Y,1,0.431818182,1.2,118.2152,2726.2056321032437,2865.7944770925815,2718.886089246206,2525.1116005326735,2534.797534447298
27003100,Lake or Pond,475395.1173,4976539.934,Hennepin,Y,1,3.894768047,9.85,110.5677,2453.970672158725,2586.121844580541,2452.102408313235,2270.178710378387,2270.923258833851
27003700,Lake or Pond,474491.7917,4980985.527,Hennepin,Y,1,2.136626812,5,89.2272,2491.9551086547285,2622.972191337114,2488.351911701871,2304.209762664707,2303.627589472322
27003900,Lake or Pond,474634.7607,4978543.587,Hennepin,Y,1,2.385199375,7.6,133.9321,2511.379234142176,2645.1635832678344,2508.536086739877,2324.7324515668042,2324.7554790799095
27004000,Lake or Pond,475792.9222,4978048.118,Hennepin,Y,1,1.68919,5.6,129.0236,2557.213526674829,2697.656130457873,2557.202335927966,2373.953453884513,2373.62858911382
27004200,Lake or Pond,473404.0426,4988323.621,Hennepin,Y,1,1.5494,2.4892,99.9197,2586.678834459131,2724.677394319319,2581.6393112829887,2403.8055638757914,2400.064188871298
27004700,Lake or Pond,469736.6942,4964913.818,Hennepin,Y,1,3.035027778,6.1,60.0751,2465.2757311674027,2598.1581288895695,2464.1507173598316,2281.614668271878,2281.017531642236
27006700,Lake or Pond,466105.0326,4969539.727,Hennepin,Y,1,2.112583333,5.15,59.3242,2478.940282765403,2610.784765853912,2476.4655635455215,2292.2781389600427,2293.691945064216
27007000,Lake or Pond,460770.4842,4967261.896,Hennepin,Y,1,1.708861489,15.8,120.0002,2538.2979846365806,2674.1276943207627,2537.972211844623,2354.492709747521,2355.110026841566
27007100,Lake or Pond,461076.5578,4968472.695,Hennepin,Y,1,5.115182524,14.3,104.7277,2536.210666327063,2670.329538047015,2533.7522611593654,2348.717502972487,2351.0401964359617
27007800,Lake or Pond,464051.5632,4964993.522,Hennepin,Y,1,0.83356175,3.3,64.0861,2627.9121794211705,2768.612743826939,2626.0190272178825,2440.4589366384603,2443.5136936265226
27008500,Lake or Pond,461517.5469,4977112.102,Hennepin,Y,1,1.64,2.15,70.0713,2564.8871032444654,2701.3219662527085,2567.2314180818476,2373.716423247609,2389.682397550095
27009800,Lake or Pond,465885.2662,4989149.605,Hennepin,Y,1,1.528961814,5,88.0577,2544.5153773586567,2677.9050396211446,2540.6523838867224,2356.9731761143994,2359.2755835292674
27010200,Lake or Pond,465898.2701,4987509.229,Hennepin,Y,1,2.160246154,7.59,100.1694,2526.8307670265117,2659.6279939240626,2523.590141695784,2340.2001319752308,2341.0691428392925
27010400,Lake or Pond,466900.027,4983747.102,Hennepin,Y,1,1.794937626,5.79,90.5821,2504.2936928846957,2639.653434166681,2503.1950772282958,2320.8661588884356,2321.6693133366566
27010700,Lake or Pond,462812.9107,4982346.343,Hennepin,Y,1,2.7703374099999998,8.84,94.9614,2433.351730963789,2561.4572731398825,2429.4031934322757,2248.5405199237407,2246.5663774049485
27011101,Lake or Pond,467476.214,4991303.386,Hennepin,N,1,1.996732921,8,84.6445,2464.52268411978,2597.669900951019,2463.7594510607582,2285.276381224765,2277.1715441342517
27011102,Lake or Pond,466995.1951,4990376.854,Hennepin,N,1,1.193841667,3.38,31.8155,2503.997656948963,2633.778358228461,2501.5046445850953,2320.3663509696544,2313.580552861331
27011700,Lake or Pond,460555.5178,4995288.768,Hennepin,Y,1,2.827128125,10.15,97.2299,2384.1339668723813,2508.726295542825,2383.091756844671,2204.835374822943,2196.4833537419
27011800,Lake or Pond,463526.1034,4993273.079,Hennepin,Y,1,1.629018901,6.7,95.5601,2486.7322309305546,2619.1992871466714,2482.782464085759,2304.587945706827,2296.8178897353523
27013300,Lake or Pond,452854.2758,4975634.528,Hennepin,Y,1,2.8738576,5.7912,82.026,2547.8194139701823,2683.1252786653436,2542.836121855728,2360.9934962632487,2362.8402906333636
27013301,Lake or Pond,461073.933,4977962.432,Hennepin,N,1,3.488418079,7.4,62.8254,2433.2529674014527,2561.359172559421,2432.6061845215795,2249.44164173101,2250.367759616601
27013303,Lake or Pond,458150.0187,4974879.752,Hennepin,N,1,3.556056338,6.7,60.6226,2433.2529674014527,2561.359172559421,2432.6061845215795,2249.44164173101,2250.367759616601
27013304,Lake or Pond,456389.7931,4972800.373,Hennepin,N,1,3.756381579,8.7,92.5015,2433.2529674014527,2561.359172559421,2432.6061845215795,2249.44164173101,2250.367759616601
27013700,Lake or Pond,457113.9125,4971659.486,Hennepin,Y,1,5.84948878,10.8,73.3938,2379.865769152852,2509.5017607128116,2380.3522276883687,2197.6018900492118,2195.4169205644557
27014100,Lake or Pond,455672.4016,4978808.145,Hennepin,Y,1,1.151054217,4.75,35.1995,2586.0552109073988,2724.0687475876884,2581.1968614510874,2398.4663772683343,2402.811538591568
27014400,Lake or Pond,455421.0097,4971644.233,Hennepin,Y,1,1.4,1.7,110.2328,2637.447540409346,2773.6891350705505,2633.8329649219722,2447.672926419892,2449.697396136444
27016000,Lake or Pond,456036.4519,4981877.481,Hennepin,Y,1,1.227880588,4.9,81.9259,2527.794723852276,2661.1329671732115,2522.429977577014,2340.213133869352,2338.2758579681963
27017600,Lake or Pond,448815.4909,4986499.159,Hennepin,Y,1,1.810116312,8.11,28.3148,2409.7554206770324,2537.2816298327966,2410.6561346533504,2231.4202091854227,2234.6816366956796
27017900,Lake or Pond,444227.4242,4977423.021,Hennepin,Y,1,3.81,4.572,24.5026,2380.752019020757,2508.8958499046194,2381.4227998781294,2202.604431466487,2206.228152640786
27018100,Lake or Pond,446298.9464,4976966.187,Hennepin,Y,1,1.300968302,5.4,58.0708,2456.31400273162,2587.019399314834,2460.126601678782,2277.759001389744,2280.1675547027894
27018200,Lake or Pond,446751.4773,4975741.181,Hennepin,Y,1,0.788846154,5.47,107.1762,2513.313155183874,2644.5727033018848,2517.0417632655103,2333.736541247938,2335.471169729464
27018400,Lake or Pond,442848.8053,4976179.27,Hennepin,Y,1,1.0287,1.2192,14.8031,2512.7682036680403,2648.723588560729,2515.617665968315,2334.999971940593,2338.306560149096
27018600,Lake or Pond,441467.0802,4971497.597,Hennepin,N,1,0.47754386,1.37,33.2341,2599.0204170955317,2740.024794747621,2611.4721899519873,2431.7191889648125,2442.6931154132085
27019100,Lake or Pond,446361.5954,4990339.756,Hennepin,Y,1,0.816864,1.0668,34.6677,2432.0392472341828,2561.902444374492,2437.2789604621075,2256.612736404429,2258.502539629898
27019101,Lake or Pond,445668.572,4990708.434,Hennepin,N,1,1.542739044,7.4,34.6677,2432.0392472341828,2561.902444374492,2437.2789604621075,2256.612736404429,2258.502539629898
27019102,Lake or Pond,447556.8013,4989703.924,Hennepin,N,1,1.297797101,7.6,34.6677,2432.0392472341828,2561.902444374492,2437.2789604621075,2256.612736404429,2258.502539629898
27019200,Lake or Pond,441575.5256,4990431.648,Hennepin,Y,1,1.729205602,7.4,31.6293,2461.9473596563994,2594.9922244845625,2463.9910596110526,2284.008389732613,2288.049028453613
27104501,Lake or Pond,471802.661,4966340.02,Hennepin,Y,1,1.528571429,2.9,81.196,2519.912891428916,2655.5177015571207,2520.361170272575,2337.3411278443305,2341.3428903926383
29004800,Lake or Pond,371658.4047,5222011.591,Hubbard,Y,0,3.522683721,5.5,64.0984,1900.4506360413484,1994.2922650734847,1907.8511484797868,1767.058335447589,1749.8055015174111
29006100,Lake or Pond,367691.9654,5231870.433,Hubbard,Y,0,3.82049313,8.2,58.0623,1876.1522023066732,1969.3829304641147,1884.3814089219559,1743.9195341396148,1728.4018937537737
29007700,Lake or Pond,358410.8128,5191429.958,Hubbard,Y,0,1.528887066,4.27,51.9494,2030.6308364013578,2136.0415978464052,2033.7236809160447,1892.2396251679406,1873.9866381731063
29007800,Lake or Pond,357937.0538,5192953.004,Hubbard,Y,0,2.360611765,3.05,33.3566,2030.6308364013578,2136.0415978464052,2033.7236809160447,1892.2396251679406,1873.9866381731063
29008500,Lake or Pond,357058.4482,5188840.907,Hubbard,Y,0,2.315985,5.2,37.9653,2030.6308364013578,2136.0415978464052,2033.7236809160447,1892.2396251679406,1873.9866381731063
29008600,Lake or Pond,359521.9609,5188615.409,Hubbard,Y,0,1.343525874,2.7432,11.8574,2044.8710339354584,2151.7038998059775,2044.72198315499,1901.8685476366363,1893.8562620149169
29014200,Lake or Pond,354539.2835,5185669.763,Hubbard,Y,0,2.614439024,6.4,52.4331,2085.5036708038206,2193.9184582880093,2088.996025787698,1946.8248044699346,1927.3715460316564
29014800,Lake or Pond,353575.5964,5211697.368,Hubbard,Y,0,4.600266222,9.814,39.5883,1828.4714476809907,1920.4572898671274,1834.4896080368774,1694.0155063663346,1674.7667806080722
29015700,Lake or Pond,345319.7333,5185858.651,Hubbard,Y,0,2.05166875,2.9,33.1724,1917.3838951201042,2022.4048167433132,1920.2515765710896,1782.907251320561,1775.0172846076428
29016100,Lake or Pond,347737.15870000003,5194997.873,Hubbard,Y,0,3.074604975,5.18,55.9394,1982.2529146632226,2083.582670732762,1980.5091043867073,1836.8784284773726,1821.169628175623
29020800,Lake or Pond,351931.1491,5216553.785,Hubbard,Y,1,4.66787234,7.92,28.4016,1941.5902073940106,2043.0821237139253,1948.4845626335284,1808.1228691468473,1787.0587110929011
29021600,Lake or Pond,350364.104,5228558.056,Hubbard,Y,0,3.175925926,6.4,53.3747,1951.861924781642,2047.8271261997663,1959.4625455311236,1818.1655752980732,1801.4340970860126
30002200,Lake or Pond,488125.7097,5046730.016,Isanti,Y,1,1.643534239,4.27,51.6175,2244.510677339187,2355.1505396031216,2236.997979843605,2071.0946881027457,2062.7851939464035
30004300,Lake or Pond,485448.7306,5044651.955,Isanti,Y,1,1.7543003129999999,4.1,75.0919,2144.9041208179574,2248.8215529166173,2134.2376969253196,1972.9734450240662,1963.9808507902394
30007200,Lake or Pond,473012.8948,5035701.332,Isanti,Y,1,0.650674965,2.4,70.9308,2444.649698740405,2569.4350488165255,2437.7793167126333,2263.562115978482,2253.8020845689057
30011400,Lake or Pond,462025.5171,5038711.519,Isanti,Y,1,1.158189091,2.5,30.3607,2384.6531816188512,2509.4596056862533,2384.668952824928,2214.562551663392,2204.305711533229
30013500,Lake or Pond,468358.0874,5046740.91,Isanti,Y,1,4.205536,8.29,77.0468,2209.5028769398796,2321.226176344558,2207.646512790389,2042.4396127942473,2027.9738753188346
30013600,Lake or Pond,465683.0125,5046744.036,Isanti,Y,1,1.8519688,7.2,61.7294,2263.0590519900775,2377.578336941286,2260.887510102615,2093.139585119325,2081.621940844576
31002000,Lake or Pond,488749.0823,5233642.341,Itasca,Y,0,3.105911111,4.19,28.5857,1843.06815396966,1939.4224577529694,1862.3231388059253,1722.628312403328,1714.2885545680226
